2014-7 ; 0 ; 0
2014-8 ; 4 ; 0
2014-9 ; 7 ; 0
2014-10 ; 22 ; 0
2014-11 ; 30 ; 0
2014-12 ; 33 ; 0
2015-1 ; 38 ; 0
2015-2 ; 43 ; 0
2015-3 ; 42 ; 0
2015-4 ; 45 ; 0
2015-5 ; 45 ; 0
2015-6 ; 45 ; 0
2015-7 ; 45 ; 0
2015-8 ; 49 ; 0
2015-9 ; 50 ; 0
2015-10 ; 66 ; 0
2015-11 ; 68 ; 0
2015-12 ; 80 ; 0
2016-1 ; 83 ; 0
2016-2 ; 88 ; 0
2016-3 ; 89 ; 0
2016-4 ; 90 ; 0
2016-5 ; 91 ; 0
2016-6 ; 93 ; 0
2016-7 ; 108 ; 0
2016-8 ; 108 ; 0
2016-9 ; 111 ; 0
2016-10 ; 125 ; 0
2016-11 ; 127 ; 0
2016-12 ; 129 ; 0
2017-1 ; 134 ; 0
2017-2 ; 134 ; 0
2017-3 ; 142 ; 0
2017-4 ; 145 ; 0
2017-5 ; 150 ; 0
2017-6 ; 152 ; 0
2017-7 ; 152 ; 0
2017-8 ; 150 ; 0
2017-9 ; 167 ; 0
2017-10 ; 151 ; 0
2017-11 ; 152 ; 0
2017-12 ; 172 ; 0
2018-1 ; 153 ; 0
2018-2 ; 157 ; 0
2018-3 ; 117 ; 0
2018-4 ; 117 ; 0
2018-5 ; 177 ; 0
2018-6 ; 120 ; 0
2018-7 ; 126 ; 0
2018-8 ; 128 ; 0
2018-9 ; 128 ; 0
2018-10 ; 132 ; 0
2018-11 ; 136 ; 0
2018-12 ; 128 ; 0
2019-1 ; 129 ; 0
2019-2 ; 139 ; 0
2019-3 ; 139 ; 0
2019-4 ; 139 ; 0
2019-5 ; 129 ; 0
2019-6 ; 131 ; 0
2019-7 ; 141 ; 0
2019-8 ; 141 ; 0
2019-9 ; 148 ; 0
2019-10 ; 141 ; 0
2019-11 ; 151 ; 0
2019-12 ; 153 ; 0
2020-1 ; 153 ; 0
2020-2 ; 153 ; 0
