2017-11 ; 0 ; 0
2017-12 ; 0 ; 0
2018-1 ; 0 ; 0
2018-4 ; 0 ; 0
2018-5 ; 0 ; 0
2018-9 ; 0 ; 0
2018-10 ; 0 ; 0
2018-11 ; 3 ; 0
2018-12 ; 3 ; 0
2019-1 ; 3 ; 0
2019-2 ; 3 ; 0
2019-3 ; 4 ; 0
2019-4 ; 4 ; 0
2019-5 ; 4 ; 0
2019-7 ; 3 ; 0
2019-8 ; 3 ; 0
2019-9 ; 3 ; 0
2019-10 ; 3 ; 0
2019-11 ; 3 ; 0
2020-1 ; 3 ; 0
